X,Y,Z,Name,description,gx_media_links,A prophecy foretold that Metis would give birth to two children,The story of Narcissus is a famous cautionary tale from Greek mythology,This unusual birth is often seen as reflecting her attributes,s how the story goes
-46.1721474,19.1117565,0,Poseidon Pale Horse - Shoulder,,,,,,
-45.7766396,17.9450924,0,Poseidon Pale Horse - Shoulder,,,,,,
-45.2273232,17.5265271,0,Poseidon Pale Horse - Shoulder,,,,,,
-44.3365109,17.374864,0,Poseidon Pale Horse - Shoulder,,,,,,
-45.0954872,17.6312599,0,Poseidon Pale Horse - Shoulder,,,,,,
-45.6008583,18.2166314,0,Poseidon Pale Horse - Shoulder,,,,,,
-46.1721474,19.1117565,0,Poseidon Pale Horse - Shoulder,,,,,,
-41.3349113,26.1123275,0,Poseidon Pale Horse - Eye,,,,,,
-41.2635002,26.0407845,0,Poseidon Pale Horse - Eye,,,,,,
-41.2140617,26.0025281,0,Poseidon Pale Horse - Eye,,,,,,
-41.1618767,26.0161044,0,Poseidon Pale Horse - Eye,,,,,,
-41.0987053,26.0296791,0,Poseidon Pale Horse - Eye,,,,,,
-41.0080681,26.0592912,0,Poseidon Pale Horse - Eye,,,,,,
-40.9297905,26.1024621,0,Poseidon Pale Horse - Eye,,,,,,
-40.7842216,26.1049286,0,Poseidon Pale Horse - Eye,,,,,,
-40.8789787,26.1690374,0,Poseidon Pale Horse - Eye,,,,,,
-40.965496,26.2133999,0,Poseidon Pale Horse - Eye,,,,,,
-41.0163078,26.2355747,0,Poseidon Pale Horse - Eye,,,,,,
-41.097332,26.2146319,0,Poseidon Pale Horse - Eye,,,,,,
-41.1852226,26.1542462,0,Poseidon Pale Horse - Eye,,,,,,
-41.2442741,26.1073949,0,Poseidon Pale Horse - Eye,,,,,,
-41.3349113,26.1123275,0,Poseidon Pale Horse - Eye,,,,,,
-41.1041984,26.197382,0,Poseidon Pale Horse - Eye,,,,,,
-41.1742363,26.1628747,0,Poseidon Pale Horse - Eye,,,,,,
-41.1920891,26.128357,0,Poseidon Pale Horse - Eye,,,,,,
-41.1797294,26.0938292,0,Poseidon Pale Horse - Eye,,,,,,
-41.1591301,26.0531226,0,Poseidon Pale Horse - Eye,,,,,,
-41.1124382,26.0383167,0,Poseidon Pale Horse - Eye,,,,,,
-41.0327873,26.0531226,0,Poseidon Pale Horse - Eye,,,,,,
-41.0025749,26.0703938,0,Poseidon Pale Horse - Eye,,,,,,
-40.9929619,26.1073949,0,Poseidon Pale Horse - Eye,,,,,,
-40.9902153,26.1406859,0,Poseidon Pale Horse - Eye,,,,,,
-41.0300407,26.181362,0,Poseidon Pale Horse - Eye,,,,,,
-41.1041984,26.197382,0,Poseidon Pale Horse - Eye,,,,,,
-41.0767326,26.1468499,0,Poseidon Pale Horse - Eye,,,,,,
-41.1110649,26.1332888,0,Poseidon Pale Horse - Eye,,,,,,
-41.1138115,26.1110944,0,Poseidon Pale Horse - Eye,,,,,,
-41.1014519,26.0938292,0,Poseidon Pale Horse - Eye,,,,,,
-41.0849724,26.0864291,0,Poseidon Pale Horse - Eye,,,,,,
-41.0533867,26.0888959,0,Poseidon Pale Horse - Eye,,,,,,
-41.0465202,26.1123275,0,Poseidon Pale Horse - Eye,,,,,,
-41.0492668,26.1369874,0,Poseidon Pale Horse - Eye,,,,,,
-41.0767326,26.1468499,0,Poseidon Pale Horse - Eye,,,,,,
-40.8020744,26.0901292,0,Poseidon Pale Horse - Eye,,,,,,
-40.7842216,26.1049286,0,Poseidon Pale Horse - Eye,,,,,,
-40.9297905,26.1024621,0,Poseidon Pale Horse - Eye,,,,,,
-41.0808525,26.0309131,0,Poseidon Pale Horse - Eye,,,,,,
-41.2236748,26.0099335,0,Poseidon Pale Horse - Eye,,,,,,
-41.3349113,26.1012289,0,Poseidon Pale Horse - Eye,,,,,,
-41.323925,26.0395506,0,Poseidon Pale Horse - Eye,,,,,,
-41.2538872,25.9753708,0,Poseidon Pale Horse - Eye,,,,,,
-41.1453972,25.939563,0,Poseidon Pale Horse - Eye,,,,,,
-41.0355339,25.9420329,0,Poseidon Pale Horse - Eye,,,,,,
-40.955883,25.9593204,0,Poseidon Pale Horse - Eye,,,,,,
-40.8721123,26.0148703,0,Poseidon Pale Horse - Eye,,,,,,
-40.8020744,26.0901292,0,Poseidon Pale Horse - Eye,,,,,,
-40.7842216,26.1049286,0,Poseidon Pale Horse - Eye,,,,,,
-40.8185539,26.2244878,0,Poseidon Pale Horse - Eye,,,,,,
-40.8693657,26.2688291,0,Poseidon Pale Horse - Eye,,,,,,
-40.9998283,26.3119225,0,Poseidon Pale Horse - Eye,,,,,,
-41.0822258,26.3143845,0,Poseidon Pale Horse - Eye,,,,,,
-41.1865959,26.2688291,0,Poseidon Pale Horse - Eye,,,,,,
-41.2840996,26.1961498,0,Poseidon Pale Horse - Eye,,,,,,
-41.3349113,26.1123275,0,Poseidon Pale Horse - Eye,,,,,,
-41.2442741,26.1073949,0,Poseidon Pale Horse - Eye,,,,,,
-41.097332,26.2146319,0,Poseidon Pale Horse - Eye,,,,,,
-41.0163078,26.2355747,0,Poseidon Pale Horse - Eye,,,,,,
-40.8885917,26.1776648,0,Poseidon Pale Horse - Eye,,,,,,
-40.7842216,26.1049286,0,Poseidon Pale Horse - Eye,,,,,,
-38.1816913,24.7660865,0,Poseidon Pale Horse - Nose,,,,,,
-38.7965285,24.6863049,0,Poseidon Pale Horse - Nose,,,,,,
-39.1917878,24.3666736,0,Poseidon Pale Horse - Nose,,,,,,
-39.1917944,24.0261703,0,Poseidon Pale Horse - Nose,,,,,,
-39.038086,23.7450717,0,Poseidon Pale Horse - Nose,,,,,,
-38.8624141,23.6445301,0,Poseidon Pale Horse - Nose,,,,,,
-38.2695167,23.6847548,0,Poseidon Pale Horse - Nose,,,,,,
-37.5031432,23.6797076,0,Poseidon Pale Horse - Nose,,,,,,
-38.0294488,24.6890441,0,Poseidon Pale Horse - Nose,,,,,,
-38.1816913,24.7660865,0,Poseidon Pale Horse - Nose,,,,,,
-41.3894718,24.7664793,0,Poseidon Pale Horse - Neck,,,,,,
-41.3674991,24.6267392,0,Poseidon Pale Horse - Neck,,,,,,
-41.7190616,23.8252438,0,Poseidon Pale Horse - Neck,,,,,,
-42.2024601,23.3419472,0,Poseidon Pale Horse - Neck,,,,,,
-42.6858585,22.552837,0,Poseidon Pale Horse - Neck,,,,,,
-42.6812738,21.4980091,0,Poseidon Pale Horse - Neck,,,,,,
-42.1585148,22.5122464,0,Poseidon Pale Horse - Neck,,,,,,
-41.171702,24.2214357,0,Poseidon Pale Horse - Neck,,,,,,
-39.0945893,23.1502572,0,Poseidon Pale Horse - Neck,,,,,,
-38.0557737,23.1345835,0,Poseidon Pale Horse - Neck,,,,,,
-37.5031432,23.6797076,0,Poseidon Pale Horse - Neck,,,,,,
-39.038086,23.7450717,0,Poseidon Pale Horse - Neck,,,,,,
-39.8074405,23.8252438,0,Poseidon Pale Horse - Neck,,,,,,
-40.290839,24.2867205,0,Poseidon Pale Horse - Neck,,,,,,
-40.7083195,24.6467116,0,Poseidon Pale Horse - Neck,,,,,,
-41.3894718,24.7664793,0,Poseidon Pale Horse - Neck,,,,,,
-50.7398286,15.7235982,0,Poseidon Pale Horse - Belly,,,,,,
-49.5220578,16.2812331,0,Poseidon Pale Horse - Belly,,,,,,
-46.1250893,16.7722018,0,Poseidon Pale Horse - Belly,,,,,,
-45.0970177,16.7726501,0,Poseidon Pale Horse - Belly,,,,,,
-44.9165932,16.8983874,0,Poseidon Pale Horse - Belly,,,,,,
-44.5022255,17.3378557,0,Poseidon Pale Horse - Belly,,,,,,
-46.1031166,17.5070851,0,Poseidon Pale Horse - Belly,,,,,,
-47.1358315,17.5070851,0,Poseidon Pale Horse - Belly,,,,,,
-48.322355,17.3183936,0,Poseidon Pale Horse - Belly,,,,,,
-49.3330971,16.8773623,0,Poseidon Pale Horse - Belly,,,,,,
-50.1383486,16.424761,0,Poseidon Pale Horse - Belly,,,,,,
-50.7398286,15.7235982,0,Poseidon Pale Horse - Belly,,,,,,
-51.8343385,11.126609,0,Poseidon Pale Horse - Leg,,,,,,
-51.0213502,11.0403577,0,Poseidon Pale Horse - Leg,,,,,,
-51.1128947,11.9903854,0,Poseidon Pale Horse - Leg,,,,,,
-52.5191447,15.5536815,0,Poseidon Pale Horse - Leg,,,,,,
-51.9039103,12.9986279,0,Poseidon Pale Horse - Leg,,,,,,
-52.0577189,12.205232,0,Poseidon Pale Horse - Leg,,,,,,
-51.8343385,11.126609,0,Poseidon Pale Horse - Leg,,,,,,
-49.113383,15.023808,0,Poseidon Pale Horse - Leg,,,,,,
-48.7398478,14.1519808,0,Poseidon Pale Horse - Leg,,,,,,
-48.410258,13.1484498,0,Poseidon Pale Horse - Leg,,,,,,
-48.1465861,11.5601814,0,Poseidon Pale Horse - Leg,,,,,,
-47.9400163,11.0197297,0,Poseidon Pale Horse - Leg,,,,,,
-47.2644444,11.2185705,0,Poseidon Pale Horse - Leg,,,,,,
-47.8301799,13.2977733,0,Poseidon Pale Horse - Leg,,,,,,
-48.2125041,14.4075058,0,Poseidon Pale Horse - Leg,,,,,,
-48.3663127,15.8498191,0,Poseidon Pale Horse - Leg,,,,,,
-49.7066447,15.384268,0,Poseidon Pale Horse - Leg,,,,,,
-49.113383,15.023808,0,Poseidon Pale Horse - Leg,,,,,,
-43.9717814,16.3986322,0,Poseidon Pale Horse - Leg,,,,,,
-44.4551799,15.8075401,0,Poseidon Pale Horse - Leg,,,,,,
-43.8399455,15.1510995,0,Poseidon Pale Horse - Leg,,,,,,
-43.2466838,14.2158892,0,Poseidon Pale Horse - Leg,,,,,,
-43.1587932,13.1698455,0,Poseidon Pale Horse - Leg,,,,,,
-42.9074184,11.452412,0,Poseidon Pale Horse - Leg,,,,,,
-41.6113723,11.3007701,0,Poseidon Pale Horse - Leg,,,,,,
-42.3018596,13.3836991,0,Poseidon Pale Horse - Leg,,,,,,
-42.4996135,15.1510995,0,Poseidon Pale Horse - Leg,,,,,,
-42.9390666,15.9977256,0,Poseidon Pale Horse - Leg,,,,,,
-43.9717814,16.3986322,0,Poseidon Pale Horse - Leg,,,,,,
-38.96695,14.9268165,0,Poseidon Pale Horse - Leg,,,,,,
-38.1028272,14.9895918,0,Poseidon Pale Horse - Leg,,,,,,
-38.3687541,16.1033063,0,Poseidon Pale Horse - Leg,,,,,,
-39.0499064,17.2609161,0,Poseidon Pale Horse - Leg,,,,,,
-39.2916057,16.35647,0,Poseidon Pale Horse - Leg,,,,,,
-39.335551,15.8498191,0,Poseidon Pale Horse - Leg,,,,,,
-38.96695,14.9268165,0,Poseidon Pale Horse - Leg,,,,,,
-42.8570551,21.3343651,0,Poseidon Pale Horse - Chest,,,,,,
-43.402709,20.1783582,0,Poseidon Pale Horse - Chest,,,,,,
-43.3148184,19.5170045,0,Poseidon Pale Horse - Chest,,,,,,
-42.3919669,18.8529338,0,Poseidon Pale Horse - Chest,,,,,,
-41.9085684,18.1027044,0,Poseidon Pale Horse - Chest,,,,,,
-41.7768847,18.4504289,0,Poseidon Pale Horse - Chest,,,,,,
-42.175297,19.628586,0,Poseidon Pale Horse - Chest,,,,,,
-42.4527255,20.408612,0,Poseidon Pale Horse - Chest,,,,,,
-42.8570551,21.3343651,0,Poseidon Pale Horse - Chest,,,,,,
-41.8728702,25.6412233,0,Poseidon Pale Horse - Jaw,,,,,,
-41.691384,24.927128,0,Poseidon Pale Horse - Jaw,,,,,,
-41.565253,24.526829,0,Poseidon Pale Horse - Jaw,,,,,,
-41.171702,24.2214357,0,Poseidon Pale Horse - Jaw,,,,,,
-41.3674991,24.6267392,0,Poseidon Pale Horse - Jaw,,,,,,
-41.8728702,25.6412233,0,Poseidon Pale Horse - Jaw,,,,,,
-37.5470885,23.5891243,0,Poseidon Pale Horse - Mouth,,,,,,
-37.5031432,23.6797076,0,Poseidon Pale Horse - Mouth,,,,,,
-37.6375707,23.8885209,0,Poseidon Pale Horse - Mouth,,,,,,
-38.1514477,23.7480038,0,Poseidon Pale Horse - Mouth,,,,,,
-39.038086,23.7450717,0,Poseidon Pale Horse - Mouth,,,,,,
-39.8074405,23.8252438,0,Poseidon Pale Horse - Mouth,,,,,,
-39.7748631,23.7170577,0,Poseidon Pale Horse - Mouth,,,,,,
-38.9838475,23.5963004,0,Poseidon Pale Horse - Mouth,,,,,,
-38.2367772,23.5459521,0,Poseidon Pale Horse - Mouth,,,,,,
-37.5470885,23.5891243,0,Poseidon Pale Horse - Mouth,,,,,,
-38.53382,24.629874,0,Poseidon Pale Horse - Nostril,,,,,,
-38.6548506,24.4797546,0,Poseidon Pale Horse - Nostril,,,,,,
-38.6108359,24.2391968,0,Poseidon Pale Horse - Nostril,,,,,,
-38.4017848,24.1589112,0,Poseidon Pale Horse - Nostril,,,,,,
-38.236745,24.1789865,0,Poseidon Pale Horse - Nostril,,,,,,
-38.214737,24.3595324,0,Poseidon Pale Horse - Nostril,,,,,,
-38.3247639,24.5097937,0,Poseidon Pale Horse - Nostril,,,,,,
-38.53382,24.629874,0,Poseidon Pale Horse - Nostril,,,,,,
-40.3476847,26.5922334,0,Poseidon Pale Horse - Spot,,,,,,
-40.4356946,26.0793643,0,Poseidon Pale Horse - Spot,,,,,,
-40.0174994,25.7230075,0,Poseidon Pale Horse - Spot,,,,,,
-39.5773174,25.5841361,0,Poseidon Pale Horse - Spot,,,,,,
-39.0271072,25.3058938,0,Poseidon Pale Horse - Spot,,,,,,
-38.7850407,24.8673812,0,Poseidon Pale Horse - Spot,,,,,,
-38.2457596,24.9441427,0,Poseidon Pale Horse - Spot,,,,,,
-38.9830767,25.603974,0,Poseidon Pale Horse - Spot,,,,,,
-40.3476847,26.5922334,0,Poseidon Pale Horse - Spot,,,,,,
-36.5134989,23.0135323,0,Poseidon Black Horse - Hoof,,,,,,
-36.5226103,22.2779424,0,Poseidon Black Horse - Hoof,,,,,,
-35.2158947,22.2237081,0,Poseidon Black Horse - Hoof,,,,,,
-35.4459502,23.0686419,0,Poseidon Black Horse - Hoof,,,,,,
-36.5134989,23.0135323,0,Poseidon Black Horse - Hoof,,,,,,
-33.1321526,24.314138,0,Poseidon Black Horse - Hoof,,,,,,
-33.1607939,23.4958218,0,Poseidon Black Horse - Hoof,,,,,,
-32.0401884,23.5159711,0,Poseidon Black Horse - Hoof,,,,,,
-32.2379423,24.2993711,0,Poseidon Black Horse - Hoof,,,,,,
-33.1321526,24.314138,0,Poseidon Black Horse - Hoof,,,,,,
-46.869379,24.8413075,0,Poseidon Black Horse - Leg,,,,,,
-45.9493648,25.5152597,0,Poseidon Black Horse - Leg,,,,,,
-45.7741617,26.0280863,0,Poseidon Black Horse - Leg,,,,,,
-45.9274889,26.6169783,0,Poseidon Black Horse - Leg,,,,,,
-45.9902961,27.5347593,0,Poseidon Black Horse - Leg,,,,,,
-46.1464892,26.4798402,0,Poseidon Black Horse - Leg,,,,,,
-46.0588845,25.9690238,0,Poseidon Black Horse - Leg,,,,,,
-46.3436276,25.4559453,0,Poseidon Black Horse - Leg,,,,,,
-46.869379,24.8413075,0,Poseidon Black Horse - Leg,,,,,,
-34.6305895,33.2769507,0,Poseidon Black Horse - Eye,,,,,,
-34.3229724,33.0746497,0,Poseidon Black Horse - Eye,,,,,,
-34.0593005,33.1114664,0,Poseidon Black Horse - Eye,,,,,,
-33.8285876,33.2126328,0,Poseidon Black Horse - Eye,,,,,,
-34.0153552,33.3503988,0,Poseidon Black Horse - Eye,,,,,,
-34.344945,33.3962724,0,Poseidon Black Horse - Eye,,,,,,
-34.6305895,33.2769507,0,Poseidon Black Horse - Eye,,,,,,
-34.3064929,33.3733386,0,Poseidon Black Horse - Eye,,,,,,
-34.3998767,33.3412211,0,Poseidon Black Horse - Eye,,,,,,
-34.4136096,33.2723581,0,Poseidon Black Horse - Eye,,,,,,
-34.4081164,33.1988443,0,Poseidon Black Horse - Eye,,,,,,
-34.3888903,33.1459681,0,Poseidon Black Horse - Eye,,,,,,
-34.3064929,33.1045645,0,Poseidon Black Horse - Eye,,,,,,
-34.1746569,33.1068652,0,Poseidon Black Horse - Eye,,,,,,
-34.108739,33.1436684,0,Poseidon Black Horse - Eye,,,,,,
-34.0730334,33.2057388,0,Poseidon Black Horse - Eye,,,,,,
-34.0620471,33.2907269,0,Poseidon Black Horse - Eye,,,,,,
-34.1004992,33.3412211,0,Poseidon Black Horse - Eye,,,,,,
-34.1664172,33.3664573,0,Poseidon Black Horse - Eye,,,,,,
-34.3064929,33.3733386,0,Poseidon Black Horse - Eye,,,,,,
-34.2680407,33.288431,0,Poseidon Black Horse - Eye,,,,,,
-34.3229724,33.2470947,0,Poseidon Black Horse - Eye,,,,,,
-34.3009997,33.196546,0,Poseidon Black Horse - Eye,,,,,,
-34.2543078,33.1781574,0,Poseidon Black Horse - Eye,,,,,,
-34.1966296,33.1896507,0,Poseidon Black Horse - Eye,,,,,,
-34.1581774,33.2356089,0,Poseidon Black Horse - Eye,,,,,,
-34.1856433,33.281543,0,Poseidon Black Horse - Eye,,,,,,
-34.2680407,33.288431,0,Poseidon Black Horse - Eye,,,,,,
-34.6305895,33.2769507,0,Poseidon Black Horse - Eye,,,,,,
-34.3586779,33.3825128,0,Poseidon Black Horse - Eye,,,,,,
-34.0538073,33.3618694,0,Poseidon Black Horse - Eye,,,,,,
-33.8285876,33.2126328,0,Poseidon Black Horse - Eye,,,,,,
-33.9714099,33.4214926,0,Poseidon Black Horse - Eye,,,,,,
-34.1828967,33.4948187,0,Poseidon Black Horse - Eye,,,,,,
-34.3641711,33.4856563,0,Poseidon Black Horse - Eye,,,,,,
-34.5042468,33.4444137,0,Poseidon Black Horse - Eye,,,,,,
-34.6305895,33.2769507,0,Poseidon Black Horse - Eye,,,,,,
-33.8285876,33.2126328,0,Poseidon Black Horse - Eye,,,,,,
-34.0400744,33.1114664,0,Poseidon Black Horse - Eye,,,,,,
-34.3229724,33.0746497,0,Poseidon Black Horse - Eye,,,,,,
-34.6305895,33.2769507,0,Poseidon Black Horse - Eye,,,,,,
-34.5399523,33.0608395,0,Poseidon Black Horse - Eye,,,,,,
-34.344945,32.9594982,0,Poseidon Black Horse - Eye,,,,,,
-34.0922595,32.9433649,0,Poseidon Black Horse - Eye,,,,,,
-33.9494372,33.0193957,0,Poseidon Black Horse - Eye,,,,,,
-33.8285876,33.2126328,0,Poseidon Black Horse - Eye,,,,,,
-47.6469585,21.5393086,0,Poseidon Black Horse - Leg,,,,,,
-46.7446758,21.8047067,0,Poseidon Black Horse - Leg,,,,,,
-47.6249859,24.1110253,0,Poseidon Black Horse - Leg,,,,,,
-47.8654177,21.4488244,0,Poseidon Black Horse - Leg,,,,,,
-47.6469585,21.5393086,0,Poseidon Black Horse - Leg,,,,,,
-38.1767437,26.001861,0,Poseidon Black Horse - Leg,,,,,,
-37.4077007,25.328502,0,Poseidon Black Horse - Leg,,,,,,
-36.6386578,23.2255628,0,Poseidon Black Horse - Leg,,,,,,
-35.5777861,23.3715336,0,Poseidon Black Horse - Leg,,,,,,
-35.7158062,23.9303973,0,Poseidon Black Horse - Leg,,,,,,
-36.3310406,25.0700419,0,Poseidon Black Horse - Leg,,,,,,
-37.3198101,25.9821107,0,Poseidon Black Horse - Leg,,,,,,
-38.1767437,26.001861,0,Poseidon Black Horse - Leg,,,,,,
-33.5405132,26.5535132,0,Poseidon Black Horse - Leg,,,,,,
-33.3427593,24.8309781,0,Poseidon Black Horse - Leg,,,,,,
-33.232896,24.451516,0,Poseidon Black Horse - Leg,,,,,,
-32.3539898,24.4915135,0,Poseidon Black Horse - Leg,,,,,,
-32.7714703,25.7448495,0,Poseidon Black Horse - Leg,,,,,,
-33.5405132,26.5535132,0,Poseidon Black Horse - Leg,,,,,,
-35.2577627,31.5927933,0,Poseidon Black Horse - Neck,,,,,,
-35.8586284,31.1417086,0,Poseidon Black Horse - Neck,,,,,,
-36.1583246,30.6170238,0,Poseidon Black Horse - Neck,,,,,,
-35.2577627,31.5927933,0,Poseidon Black Horse - Neck,,,,,,
-36.1583246,30.6170238,0,Poseidon Black Horse - Neck,,,,,,
-36.7704937,29.7780771,0,Poseidon Black Horse - Neck,,,,,,
-37.0561382,29.5011623,0,Poseidon Black Horse - Neck,,,,,,
-37.0886539,29.0118181,0,Poseidon Black Horse - Neck,,,,,,
-36.7924664,28.8103764,0,Poseidon Black Horse - Neck,,,,,,
-35.8696148,28.4632498,0,Poseidon Black Horse - Neck,,,,,,
-35.4713738,28.2390483,0,Poseidon Black Horse - Neck,,,,,,
-36.2297372,29.9004422,0,Poseidon Black Horse - Neck,,,,,,
-36.1583246,30.6170238,0,Poseidon Black Horse - Neck,,,,,,
-35.2577627,31.5927933,0,Poseidon Black Horse - Neck,,,,,,
-33.1769907,31.5442846,0,Poseidon Black Horse - Neck,,,,,,
-31.1685486,31.7760797,0,Poseidon Black Horse - Neck,,,,,,
-31.1952767,32.2031272,0,Poseidon Black Horse - Neck,,,,,,
-31.4190668,32.0116695,0,Poseidon Black Horse - Neck,,,,,,
-32.6066753,31.8163049,0,Poseidon Black Horse - Neck,,,,,,
-33.3207867,32.0214584,0,Poseidon Black Horse - Neck,,,,,,
-34.3589947,32.0214584,0,Poseidon Black Horse - Neck,,,,,,
-34.8319652,31.8956886,0,Poseidon Black Horse - Neck,,,,,,
-35.0840923,31.8909591,0,Poseidon Black Horse - Neck,,,,,,
-35.2577627,31.5927933,0,Poseidon Black Horse - Neck,,,,,,
-31.1952767,32.2031272,0,Poseidon Black Horse - Neck,,,,,,
-30.9837489,32.1461704,0,Poseidon Black Horse - Neck,,,,,,
-31.1685486,31.7760797,0,Poseidon Black Horse - Neck,,,,,,
-30.9353523,32.2044544,0,Poseidon Black Horse - Neck,,,,,,
-30.996192,32.9408066,0,Poseidon Black Horse - Neck,,,,,,
-31.4090819,33.1977323,0,Poseidon Black Horse - Neck,,,,,,
-32.4858257,33.6003141,0,Poseidon Black Horse - Neck,,,,,,
-33.0950898,33.8876278,0,Poseidon Black Horse - Neck,,,,,,
-33.4745953,33.856153,0,Poseidon Black Horse - Neck,,,,,,
-33.298814,33.4171058,0,Poseidon Black Horse - Neck,,,,,,
-32.661607,33.1967447,0,Poseidon Black Horse - Neck,,,,,,
-31.9145367,33.1047634,0,Poseidon Black Horse - Neck,,,,,,
-31.497024,33.1645464,0,Poseidon Black Horse - Neck,,,,,,
-31.2994629,33.1025125,0,Poseidon Black Horse - Neck,,,,,,
-31.826646,32.9758277,0,Poseidon Black Horse - Neck,,,,,,
-31.9943541,32.8902915,0,Poseidon Black Horse - Neck,,,,,,
-32.1067436,32.7307812,0,Poseidon Black Horse - Neck,,,,,,
-32.1311623,32.4785655,0,Poseidon Black Horse - Neck,,,,,,
-31.859605,32.2540309,0,Poseidon Black Horse - Neck,,,,,,
-31.1952767,32.2031272,0,Poseidon Black Horse - Neck,,,,,,
-29.6389656,32.557019,0,Poseidon Red Horse - Leg,,,,,,
-29.0799806,32.1434692,0,Poseidon Red Horse - Leg,,,,,,
-30.320118,34.3897048,0,Poseidon Red Horse - Leg,,,,,,
-30.8467777,35.2376561,0,Poseidon Red Horse - Leg,,,,,,
-30.8914071,34.7876604,0,Poseidon Red Horse - Leg,,,,,,
-29.6389656,32.557019,0,Poseidon Red Horse - Leg,,,,,,
-41.6040084,35.1957078,0,Poseidon Red Horse - Leg,,,,,,
-41.5380904,34.7094577,0,Poseidon Red Horse - Leg,,,,,,
-41.7138717,34.1476258,0,Poseidon Red Horse - Leg,,,,,,
-41.8626376,33.2300567,0,Poseidon Red Horse - Leg,,,,,,
-41.5161178,33.8744194,0,Poseidon Red Horse - Leg,,,,,,
-41.2524459,34.5105304,0,Poseidon Red Horse - Leg,,,,,,
-41.6040084,35.1957078,0,Poseidon Red Horse - Leg,,,,,,
-29.2576918,30.1859829,0,Poseidon Red Horse - Hoof,,,,,,
-29.1007963,29.3745295,0,Poseidon Red Horse - Hoof,,,,,,
-28.2942279,29.4607712,0,Poseidon Red Horse - Hoof,,,,,,
-28.1213617,29.4985574,0,Poseidon Red Horse - Hoof,,,,,,
-28.2340318,29.8229979,0,Poseidon Red Horse - Hoof,,,,,,
-28.461861,30.2871188,0,Poseidon Red Horse - Hoof,,,,,,
-29.2576918,30.1859829,0,Poseidon Red Horse - Hoof,,,,,,
-29.1205835,31.7025283,0,Poseidon Red Horse - Hoof,,,,,,
-28.6848825,30.7620201,0,Poseidon Red Horse - Hoof,,,,,,
-28.4323178,30.9649082,0,Poseidon Red Horse - Hoof,,,,,,
-28.1455199,31.270556,0,Poseidon Red Horse - Hoof,,,,,,
-27.8970343,31.3660978,0,Poseidon Red Horse - Hoof,,,,,,
-27.9557249,31.7053114,0,Poseidon Red Horse - Hoof,,,,,,
-28.3065095,31.8986306,0,Poseidon Red Horse - Hoof,,,,,,
-28.4764714,31.9091333,0,Poseidon Red Horse - Hoof,,,,,,
-29.1205835,31.7025283,0,Poseidon Red Horse - Hoof,,,,,,
-28.0063973,38.460187,0,Poseidon Red Horse - Eye,,,,,,
-28.2288705,38.5440149,0,Poseidon Red Horse - Eye,,,,,,
-28.4238778,38.5912594,0,Poseidon Red Horse - Eye,,,,,,
-28.6710702,38.6384729,0,Poseidon Red Horse - Eye,,,,,,
-28.8193856,38.5783777,0,Poseidon Red Horse - Eye,,,,,,
-28.6600838,38.4773904,0,Poseidon Red Horse - Eye,,,,,,
-28.4403573,38.3848738,0,Poseidon Red Horse - Eye,,,,,,
-28.2673226,38.371955,0,Poseidon Red Horse - Eye,,,,,,
-28.061329,38.3977902,0,Poseidon Red Horse - Eye,,,,,,
-28.0063973,38.460187,0,Poseidon Red Horse - Eye,,,,,,
-28.8029061,38.5783777,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.6545907,38.6384729,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.2398568,38.5483112,0,Poseidon Red Horse - Eyebrow,,,,,,
-27.9899178,38.460187,0,Poseidon Red Horse - Eyebrow,,,,,,
-27.962452,38.5740832,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.1986581,38.6942305,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.4431039,38.7520867,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.7012826,38.7435184,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.8029061,38.5783777,0,Poseidon Red Horse - Eyebrow,,,,,,
-28.520761,38.6057953,0,Poseidon Red Horse - Eye,,,,,,
-28.6168914,38.5499688,0,Poseidon Red Horse - Eye,,,,,,
-28.6141448,38.4768995,0,Poseidon Red Horse - Eye,,,,,,
-28.5454803,38.4317315,0,Poseidon Red Horse - Eye,,,,,,
-28.3944183,38.4059085,0,Poseidon Red Horse - Eye,,,,,,
-28.2790618,38.4016037,0,Poseidon Red Horse - Eye,,,,,,
-28.2543426,38.4618467,0,Poseidon Red Horse - Eye,,,,,,
-28.2378631,38.5198904,0,Poseidon Red Horse - Eye,,,,,,
-28.3010345,38.5585603,0,Poseidon Red Horse - Eye,,,,,,
-28.4238778,38.5912594,0,Poseidon Red Horse - Eye,,,,,,
-28.520761,38.6057953,0,Poseidon Red Horse - Eye,,,,,,
-28.4431352,38.5601785,0,Poseidon Red Horse- Eye,,,,,,
-28.4788408,38.5279558,0,Poseidon Red Horse- Eye,,,,,,
-28.484334,38.4957186,0,Poseidon Red Horse- Eye,,,,,,
-28.4431352,38.4763694,0,Poseidon Red Horse- Eye,,,,,,
-28.385457,38.4677681,0,Poseidon Red Horse- Eye,,,,,,
-28.352498,38.4978682,0,Poseidon Red Horse- Eye,,,,,,
-28.3552446,38.5344015,0,Poseidon Red Horse- Eye,,,,,,
-28.3936968,38.5580308,0,Poseidon Red Horse- Eye,,,,,,
-28.4431352,38.5601785,0,Poseidon Red Horse- Eye,,,,,,
